tensor_name,bits,torch_equal,mae,rmse,max_error,mean_relative_error,cosine_similarity,num_elements
model.embed_tokens.weight,16,True,0.0,0.0,0.0,0.0,1.0,254279680
model.layers.0.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.0.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.0.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.0.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.0.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.0.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.0.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.0.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.0.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.0.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.0.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.0.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.0.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.0.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.1.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.1.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.1.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.1.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.1.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.1.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.1.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.1.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.1.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.1.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.1.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.1.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.1.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.1.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.2.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.2.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.2.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.2.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.2.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.2.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.2.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.2.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.2.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.2.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.2.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.2.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.2.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.2.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.3.self_attn.q_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,4194304
model.layers.3.self_attn.k_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,524288
model.layers.3.self_attn.v_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,524288
model.layers.3.self_attn.o_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.3.self_attn.q_norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,256
model.layers.3.self_attn.k_norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,256
model.layers.3.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.3.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.3.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.3.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.3.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.4.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.4.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.4.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.4.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.4.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.4.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.4.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.4.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.4.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.4.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.4.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.4.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.4.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.4.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.5.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.5.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.5.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.5.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.5.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.5.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.5.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.5.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.5.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.5.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.5.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.5.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.5.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.5.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.6.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.6.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.6.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.6.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.6.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.6.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.6.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.6.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.6.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.6.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.6.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.6.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.6.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.6.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.7.self_attn.q_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,4194304
model.layers.7.self_attn.k_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,524288
model.layers.7.self_attn.v_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,524288
model.layers.7.self_attn.o_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.7.self_attn.q_norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,256
model.layers.7.self_attn.k_norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,256
model.layers.7.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.7.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.7.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.7.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.7.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.8.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.8.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.8.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.8.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.8.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.8.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.8.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.8.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.8.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.8.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.8.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.8.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.8.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.8.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.9.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.9.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.9.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.9.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.9.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.9.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.9.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.9.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.9.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.9.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.9.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.9.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.9.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.9.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.10.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.10.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.10.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.10.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.10.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.10.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.10.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.10.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.10.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.10.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.10.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.10.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.10.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.10.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.11.self_attn.q_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,4194304
model.layers.11.self_attn.k_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,524288
model.layers.11.self_attn.v_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,524288
model.layers.11.self_attn.o_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.11.self_attn.q_norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,256
model.layers.11.self_attn.k_norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,256
model.layers.11.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.11.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.11.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.11.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.11.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.12.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.12.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.12.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.12.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.12.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.12.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.12.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.12.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.12.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.12.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.12.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.12.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.12.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.12.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.13.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.13.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.13.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.13.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.13.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.13.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.13.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.13.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.13.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.13.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.13.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.13.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.13.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.13.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.14.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.14.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.14.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.14.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.14.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.14.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.14.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.14.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.14.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.14.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.14.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.14.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.14.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.14.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.15.self_attn.q_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,4194304
model.layers.15.self_attn.k_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,524288
model.layers.15.self_attn.v_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,524288
model.layers.15.self_attn.o_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.15.self_attn.q_norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,256
model.layers.15.self_attn.k_norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,256
model.layers.15.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.15.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.15.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.15.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.15.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.16.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.16.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.16.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.16.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.16.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.16.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.16.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.16.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.16.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.16.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.16.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.16.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.16.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.16.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.17.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.17.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.17.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.17.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.17.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.17.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.17.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.17.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.17.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.17.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.17.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.17.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.17.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.17.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.18.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.18.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.18.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.18.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.18.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.18.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.18.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.18.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.18.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.18.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.18.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.18.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.18.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.18.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.19.self_attn.q_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,4194304
model.layers.19.self_attn.k_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,524288
model.layers.19.self_attn.v_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,524288
model.layers.19.self_attn.o_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.19.self_attn.q_norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,256
model.layers.19.self_attn.k_norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,256
model.layers.19.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.19.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.19.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.19.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.19.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.20.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.20.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.20.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.20.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.20.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.20.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.20.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.20.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.20.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.20.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.20.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.20.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.20.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.20.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.21.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.21.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.21.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.21.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.21.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.21.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.21.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.21.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.21.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.21.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.21.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.21.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.21.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
